Price,Close,High,Low,Open,Volume,EMA_12,EMA_26,EMA_50,EMA_200,MACD,MACD_Signal,MACD_Hist,RSI_14
Ticker,PFF,PFF,PFF,PFF,PFF,PFF,PFF,PFF,PFF,PFF,PFF,PFF,PFF
Date,,,,,,,,,,,,,
2015-12-21,21.73393821716309,21.750837947201557,21.688869405061503,21.688869405061503,1898500,21.73393821716309,21.73393821716309,21.73393821716309,21.73393821716309,0.0,0.0,0.0,
2015-12-22,21.79026222229004,21.82969634053372,21.73956090611984,21.767727826437003,2149200,21.74260344872108,21.73811036569101,21.73614700167787,21.73449865502505,0.00449308303007,0.000898616606014,0.003594466424056,
2015-12-23,21.89167022705078,21.902937427742376,21.801534770516813,21.81843449705481,1719200,21.76553679923334,21.749485170236177,21.742245951692496,21.736062551264112,0.0160516289971646,0.0039292190842441,0.0121224099129204,
2015-12-24,21.964374542236328,21.970055707914916,21.89621572120225,21.91325705150816,1152700,21.796127221233803,21.76540290149545,21.750956876811863,21.738334312368313,0.0307243197383542,0.0092882392150661,0.021436080523288,
2015-12-28,21.964374542236328,21.98141587254224,21.884855556574927,21.947335378660274,3818600,21.82201142446496,21.78014154155033,21.75932619702459,21.740583468884413,0.0418698829146322,0.0158045679549793,0.0260653149596528,
2015-12-29,22.026851654052734,22.15181128284791,21.970053004634703,21.987092166114195,2295700,21.853525305940003,21.798416364698657,21.76981739141785,21.74343190853783,0.0551089412413468,0.0236654426122528,0.0314434986290939,
2015-12-30,22.083660125732425,22.08933912595107,22.015499122726553,22.049579624229487,1955500,21.888930662831147,21.81954553218264,21.782124949626265,21.7468172639328,0.0693851306485058,0.0328093802195034,0.0365757504290023,
2015-12-31,22.06660842895508,22.10636791200529,22.06092943140333,22.07228959323615,1923900,21.91626570377329,21.837846487499117,21.793281164501902,21.749999265574814,0.0784192162741739,0.0419313474304375,0.0364878688437363,
2016-01-04,22.168853759765625,22.174534925594823,21.92461563062807,21.98709545436976,3765000,21.95512540469519,21.862365544704044,21.80800950157107,21.754166971984674,0.0927598599911441,0.0520970499425788,0.0406628100485652,
2016-01-05,22.191570281982425,22.259729093128673,22.168849956023827,22.19725144683684,3194400,21.991501539662455,21.88675108079874,21.82305110080289,21.758519243725942,0.104750458863716,0.0626277317268063,0.0421227271369097,
2016-01-06,22.140451431274418,22.17453192144271,22.038212127499133,22.12909126788498,2909000,22.01441690760276,21.905543699352492,21.835498172586085,21.762319564000062,0.1088732082502659,0.0718768270314982,0.0369963812187676,
2016-01-07,21.99845314025879,22.09501344790439,21.96437264931393,22.009813303907073,2449000,22.01196094339599,21.912425880160367,21.841888563475212,21.764669151823533,0.0995350632356277,0.0774084742723241,0.0221265889633036,
2016-01-08,22.06092834472656,22.08932766454506,22.00980870236159,22.00980870236159,1845200,22.01949438975454,21.923426062720825,21.850478358818403,21.767617004489235,0.0960683270337163,0.0811404448246025,0.0149278822091137,
2016-01-11,21.941654205322266,22.08933199738307,21.918933878319177,22.06661167037998,2027600,22.00751897676496,21.924776295506117,21.854053882210714,21.76934871793036,0.0827426812588427,0.0814608921114506,0.0012817891473921,61.98450970509438
2016-01-12,21.92460250854492,22.032522927409136,21.884843038456616,21.987082294891863,1677600,21.9947625970388,21.92476342239788,21.856820495008133,21.77089353176732,0.0699991746409196,0.0791685486173444,-0.0091693739764247,60.78840637269568
2016-01-13,21.78260803222656,21.98708658499475,21.78260803222656,21.958687267494508,2210800,21.96212343322153,21.9142333934963,21.853910202350033,21.771010093960943,0.0478900397252317,0.0729128468389219,-0.0250228071136901,49.605179012406225
2016-01-14,21.79396629333496,21.867806245784024,21.70308718521644,21.82804677140272,1895300,21.936253104008212,21.90532471941027,21.85155946082003,21.771238513855216,0.0309283845979386,0.0645159543907252,-0.0335875697927865,44.44405880349598
2016-01-15,21.708786010742188,21.748545517472213,21.59518649148613,21.69742584214352,4135700,21.90125816658267,21.89076629654597,21.84596050199345,21.770617095913796,0.0104918700367022,0.0537111375199206,-0.0432192674832183,35.66927752847933
2016-01-19,21.68037796020508,21.793977445163517,21.669019961766196,21.765578115606395,5116700,21.867276596370736,21.875181975335533,21.83946706898214,21.76971919406595,-0.0079053789647964,0.0413878342229772,-0.0492932131877737,34.56805989702116
2016-01-20,21.549739837646484,21.640618994488804,21.288462532566065,21.612219664237458,5750800,21.818424787336237,21.851075150321527,21.8281052167729,21.767530344748344,-0.0326503629852901,0.0265801947813237,-0.0592305577666138,25.862468253294495
2016-01-21,21.58949279785156,21.669013931905003,21.481574508873067,21.566774640565647,2984600,21.78320448126167,21.831698679768195,21.81874786701128,21.765758826868776,-0.0484941985065248,0.011565316123754,-0.0600595146302788,24.56060421584263
2016-01-22,21.70308303833008,21.75420266229969,21.66900473350263,21.69740404310165,2677700,21.770878105426043,21.822171595217224,21.814211991376723,21.765135187181823,-0.0512934897911812,-0.001006445059233,-0.0502870447319482,32.977872091112516
2016-01-25,21.60654067993164,21.731498166470622,21.58382034902273,21.731498166470622,2518700,21.74559542458075,21.806198934825694,21.806068018378877,21.76355713238332,-0.0606035102449489,-0.0129258580963761,-0.0476776521485727,23.528228630537342
