Price,Close,High,Low,Open,Volume,EMA_12,EMA_26,EMA_50,EMA_200,MACD,MACD_Signal,MACD_Hist,RSI_14
Ticker,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG,SPYG
Date,,,,,,,,,,,,,
2015-12-21,22.20674705505371,22.20674705505371,22.036768456554864,22.16872604283917,210400,22.20674705505371,22.20674705505371,22.20674705505371,22.20674705505371,0.0,0.0,0.0,
2015-12-22,22.35883331298828,22.40356371585165,22.19780113251137,22.293973034387555,632400,22.230144940889797,22.218012703789604,22.212711222031537,22.208260351152564,0.012132237100193,0.0024264474200386,0.0097057896801544,
2015-12-23,22.553409576416016,22.57130241782979,22.439346551702563,22.49078633782307,154000,22.279877961739984,22.242856916576745,22.22607194181132,22.21169467180195,0.0370210451632395,0.0093453669686788,0.0276756781945607,
2015-12-24,22.566823959350582,22.595898539020737,22.50643606249475,22.50643606249475,14400,22.324023499833924,22.266854475300732,22.239434766028545,22.215228296553683,0.0571690245331915,0.0189100984815813,0.0382589260516101,
2015-12-28,22.522092819213867,22.52432985046908,22.408029820521307,22.45499723875146,57200,22.354495702815452,22.2857610192943,22.250519395565224,22.218281674888612,0.0687346835211535,0.0288750154894957,0.0398596680316577,
2015-12-29,22.801666259765625,22.8441613297722,22.578010870434504,22.66971039911076,93600,22.42329117311548,22.323976222292178,22.27213299808289,22.224086496628683,0.0993149508233059,0.0429630025562578,0.0563519482670481,
2015-12-30,22.656293869018555,22.803905553313705,22.656293869018555,22.763647510986775,123600,22.459137741715953,22.348592344271907,22.287198130276444,22.228387067498236,0.1105453974440457,0.0564794815338154,0.0540659159102303,
2015-12-31,22.403560638427734,22.638399487090936,22.403560638427734,22.638399487090936,66400,22.45058741813315,22.35266406976493,22.29176136589022,22.230130088104502,0.0979233483682193,0.0647682549006962,0.0331550934675231,
2016-01-04,21.95625114440918,21.983090407841164,21.76167203018219,21.983090407841164,233600,22.37453568371408,22.323300149368208,22.27860410230273,22.227404924485644,0.0512355343458708,0.0620617107897311,-0.0108261764438603,
