Price,Close,High,Low,Open,Volume,EMA_12,EMA_26,EMA_50,EMA_200,MACD,MACD_Signal,MACD_Hist,RSI_14
Ticker,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL
Date,,,,,,,,,,,,,
2015-12-21,1.647109031677246,1.6477160916428972,1.5876557742978763,1.599788837532014,3751500,1.647109031677246,1.647109031677246,1.647109031677246,1.647109031677246,0.0,0.0,0.0,
2015-12-22,1.6531758308410645,1.6701620086209827,1.61374167201608,1.6671289872995747,2517000,1.6480423853947566,1.647558424207899,1.647346945369945,1.64716939783808,0.0004839611868572,9.679223737144584e-05,0.0003871689494857,
2015-12-23,1.6889690160751345,1.6907891108922346,1.6471087879404689,1.667128963080287,3277500,1.6543387901148148,1.6506258754573242,1.6489791834368153,1.647585314437454,0.0037129146574905,0.0008200167213952,0.0028928979360953,
2015-12-24,1.7065623998641968,1.723549556263562,1.677442288695205,1.6810822619109345,1558500,1.6623731916147195,1.654769321709685,1.6512373487869088,1.648172151108367,0.0076038699050346,0.0021767873581231,0.0054270825469115,
2015-12-28,1.6865421533584597,1.6865421533584597,1.634368847800585,1.6865421533584597,3654000,1.666091493421449,1.6571228647947795,1.6526218509269697,1.648553942175532,0.0089686286266694,0.0035351556118324,0.005433473014837,
2015-12-29,1.747816562652588,1.7672296797445917,1.6992823596689814,1.7199093796648572,5613000,1.6786645809954703,1.6638409164879506,1.656354976876994,1.649541629941473,0.0148236645075197,0.0057928573909698,0.0090308071165498,
2015-12-30,1.693822145462036,1.7550963571898424,1.692002159111689,1.738109311675098,3543000,1.680996513990327,1.6660617482638087,1.6578242776058192,1.6499822320859563,0.0149347657265179,0.0076212390580794,0.0073135266684384,
2015-12-31,1.6240556240081787,1.6798688973058835,1.6240556240081787,1.671981892454871,2239500,1.6722363770699962,1.6629501835041325,1.6565000166804216,1.6497242558861775,0.0092861935658636,0.0079542299596363,0.0013319636062273,
2016-01-04,1.568848729133606,1.5700617643300228,1.5002953174909268,1.531235525635769,6852000,1.6563305850797825,1.655979705402612,1.653062711286429,1.6489195242766992,0.0003508796771702,0.0064335599031431,-0.0060826802259728,
2016-01-05,1.5203152894973757,1.5882616318698717,1.5160682566353765,1.5870485968388912,7008000,1.6354051549901814,1.6459304894096316,1.6478569300397994,1.6476398801495418,-0.0105253344194502,0.0030417810386244,-0.0135671154580747,
