Price,Close,High,Low,Open,Volume,EMA_12,EMA_26,EMA_50,EMA_200,MACD,MACD_Signal,MACD_Hist,RSI_14
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,,,,,,,,
2015-12-18,102.2840805053711,104.19323003938632,102.2840805053711,103.96040640558836,53746100,102.2840805053711,102.2840805053711,102.2840805053711,102.2840805053711,0.0,0.0,0.0,
2015-12-21,103.42023468017578,103.4388574398508,102.48894038176884,103.25260142225407,26432800,102.45887345534103,102.36824007387514,102.32863557104972,102.29538552203582,0.0906333814659063,0.0181266762931812,0.0725067051727251,
2015-12-22,104.10012817382812,104.249138747417,103.4202869711707,103.96974747454546,26540300,102.71137418126214,102.49652808127908,102.39810586919788,102.31334316036212,0.2148460999830774,0.0574705610311605,0.1573755389519169,
2015-12-23,104.87307739257812,104.94758266008787,104.45399769695926,104.64025376052022,25656900,103.04394390608,102.67256877100492,102.49516357599713,102.33881315272248,0.3713751350750698,0.1202514758399423,0.2511236592351274,
2015-12-24,104.8544692993164,105.14317549457192,104.80790882636316,104.8730991726696,11468600,103.3224862742702,102.83419103236132,102.58768536906848,102.3638445571662,0.4882952419088724,0.1938602290537284,0.294435012855144,
2015-12-28,104.79859924316406,104.81722911746893,103.84868170485731,104.6030281942543,19183600,103.54958057717695,102.97970275168004,102.67438787393496,102.38807097195225,0.5698778254969028,0.2690637483423633,0.3008140771545395,
2015-12-29,106.44698333740234,106.67980700427748,105.35736317646368,105.42255351898017,27725700,103.99533484798086,103.23653835062244,102.82233279407096,102.42845815966815,0.7587964973584178,0.3670102981455742,0.3917861992128436,
2015-12-30,105.48772430419922,106.39108110102782,105.4691015405962,106.35382846860868,19520100,104.2249332258606,103.4032928657022,102.92685795133087,102.45889861881774,0.8216403601584119,0.4579363105481418,0.3637040496102701,
2015-12-31,104.17462158203124,105.31080220783934,104.1559917098493,105.11523118121548,29886800,104.2171929729638,103.460428326171,102.97578985841716,102.47597048909849,0.7567646467927744,0.5177019777970684,0.239062668995706,
2016-01-04,101.97677612304688,102.0699041779153,100.6915919133462,101.9302085430051,50807600,103.87251345759196,103.35052816297664,102.93661284918696,102.47100338097856,0.5219852946153196,0.5185586411607187,0.0034266534546009,
2016-01-05,101.7998275756836,102.61005657184606,101.32487236554724,102.47967587433234,38795200,103.55363870652911,103.23566145280678,102.89203303453976,102.46432501475672,0.3179772537223471,0.4784423636730444,-0.1604651099506973,
2016-01-06,100.82196807861328,101.4086811926015,100.03036898999636,100.03036898999636,41891100,103.13338168684976,103.05686935101468,102.8108540166603,102.4479831546956,0.0765123358351047,0.3980563581054565,-0.3215440222703517,
2016-01-07,97.66486358642578,99.91859472840524,97.6089810809822,98.67065631663247,61386300,102.29207120986146,102.65746151660068,102.6090504703766,102.40038992516058,-0.365390306739215,0.2453670251365222,-0.6107573318757372,
2016-01-08,96.8639678955078,98.98731876584375,96.76152490569204,98.37266082694914,69344000,101.4569783922686,102.22831384096416,102.3837531144994,102.34530114874612,-0.7713354486955666,0.0420265303701044,-0.813361979065671,30.49600022841716
2016-01-11,97.16195678710938,97.84179779246833,95.67188700973378,97.553098771443,50024100,100.79620583762872,101.8530281332712,102.17897678793508,102.2937255829587,-1.0568222956424904,-0.1777432348324145,-0.8790790608100758,31.95528431903253
2016-01-12,98.288818359375,98.7917182214154,96.92912929765666,98.09324737500587,46734200,100.4104539178974,101.58901259446408,102.02642155544254,102.25387575983846,-1.1785586765666949,-0.3779063231792706,-0.8006523533874242,31.910703690933502
2016-01-13,94.89892578125,98.93143330082624,94.74991522749264,98.68929470357769,69870700,99.56252651225932,101.09345060830007,101.74691191723892,102.18069217796196,-1.5309240960407493,-0.6085098777515664,-0.9224142182891828,22.767146251999563
2016-01-14,96.91984558105467,97.7673272248374,93.75344196973688,95.2714569788828,78445700,99.15596021515093,100.78429468035596,101.55761519817288,102.12834544565445,-1.628334465205057,-0.8124747952422646,-0.8158596699627927,28.08005389747366
2016-01-15,93.91175842285156,94.9361883237698,92.67314181529451,93.70687954788292,91443900,98.34915993941254,100.27521792054084,101.25777767757204,102.04658836085044,-1.926057981128281,-1.035191432419468,-0.890866548708813,24.107470705152394
2016-01-19,94.11666107177734,95.33666223206512,93.01773279679465,95.1876516363716,56563800,97.69800626746868,99.81902852433612,100.9777338891095,101.96768361170544,-2.121022256867448,-1.2523575973090642,-0.868664659558384,24.90152261260232
2016-01-20,93.82791137695312,94.83371104038882,90.56838095691008,92.63585567445708,86675000,97.1026070535432,99.37524206897442,100.69734869255436,101.8866908531507,-2.27263501543122,-1.4564130809334954,-0.8162219344977246,18.32628688755956
2016-01-21,93.92107391357422,95.31801603555662,92.9618414599807,94.22840288566196,61660100,96.61314041662489,98.97122961301883,100.431612426712,101.80743098310516,-2.358089196393962,-1.6367483040255888,-0.7213408923683733,19.64822253400216
2016-01-22,96.64044952392578,96.67770216518034,95.48564606589366,95.81159779535254,42229800,96.6173418177481,98.798579236049,100.2829393717008,101.75601823226756,-2.1812374183008956,-1.7456461268806502,-0.4355912914202453,31.588579508399377
2016-01-25,95.20626068115234,96.8453342438341,95.12244046311156,96.29587377917952,38881500,96.40025241211798,98.5324815653159,100.08385393285576,101.69084651534104,-2.132229153197926,-1.8229627321441055,-0.3092664210538205,32.813278914768745
2016-01-26,96.06302642822266,96.4727911652979,94.76852767758996,95.6066941253554,36143900,96.34837149151868,98.34955896256824,99.92617442287016,101.634848305519,-2.001187471049562,-1.858607679925197,-0.1425797911243649,35.92317271611512
2016-01-27,93.6696319580078,95.91404871377443,93.2691749129254,95.50428383651985,54524700,95.9362577171324,98.00289770297118,99.68081981640496,101.55559242146415,-2.0666399858387763,-1.900214141107913,-0.1664258447308633,33.589755349380084
2016-01-28,94.99205780029295,95.26213411137054,93.37160703904216,95.22488147137211,47641500,95.7909961914648,97.779872524995,99.49694679616528,101.49028361926344,-1.9888763335302144,-1.9179465795923736,-0.070929753937841,43.30379328746991
2016-01-29,96.97572326660156,97.01297591057455,94.93619252189129,94.9641302285672,54245100,95.973261895332,97.72030591326217,99.398075285202,101.44536262072953,-1.747044017930179,-1.8837660672599343,0.1367220493297556,50.26431730780338
2016-02-01,97.23648071289062,97.5996850687904,96.13755270895388,96.51006489587655,32750300,96.16760325187948,97.68446700953096,99.31330687060156,101.40348319876097,-1.5168637576514783,-1.8103856053382432,0.2935218476867651,50.17657062535791
2016-02-02,95.13175964355467,96.826715795616,94.84305344099543,96.78946315318206,44928100,96.00824269675256,97.4953775750142,99.14932462640364,101.34107798925643,-1.4871348782616138,-1.7457354599229176,0.2586005816613037,42.85119006897235
2016-02-03,94.6754150390625,95.76502804564876,93.01770463728862,95.76502804564876,61572900,95.80319228787718,97.28649146124,98.97387719160596,101.2747529847769,-1.4832991733628091,-1.693248202610896,0.2099490292480867,49.41634365277707
2016-02-04,94.66609191894533,95.42043822671626,93.53922637213697,94.42395334778898,49321600,95.62825376957996,97.0923877914404,98.80494443581534,101.20899516322632,-1.464134021860417,-1.6474253664608005,0.1832913446003832,43.42386929482759
2016-02-05,91.37864685058594,94.36810225743416,91.00612751558972,94.330849613413,70749900,94.97446808973471,96.66914772174746,98.51371707953184,101.11118075215528,-1.6946796320127362,-1.6568762195711877,-0.0378034124415487,42.72730618124214
2016-02-08,89.981689453125,90.38214642709714,88.3239790480494,89.67436052084575,91673100,94.20634829948708,96.17378044259024,98.17912776084924,101.00043954519975,-1.9674321431031672,-1.7189874042775837,-0.2484447388255837,38.8888319413767
2016-02-09,89.70232391357422,91.06201360630504,88.64064830274035,88.78034395789557,73778400,93.51342147088508,95.69441329229277,97.84670408056394,100.88802048418856,-2.180991821407673,-1.8113882877036016,-0.3696035337040717,38.90845453206619
2016-02-10,90.046875,91.90946415557622,89.98168466376339,90.73603099810336,59421700,92.98010662921048,95.2760771224933,97.54082843034574,100.78014838981854,-2.2959704932828373,-1.9083047288194488,-0.3876657644633887,39.723218488690875
2016-02-11,89.91648864746094,90.6335823007646,88.64992753326126,88.90137392708601,76839200,92.5087807858644,94.8790705687872,97.24183471336988,100.67205227297916,-2.3702897829228107,-2.000701739640121,-0.3695880432826897,29.323984912275307
2016-02-12,91.28551483154295,91.37864999741085,90.08415077026191,90.93162535897802,49186500,92.3205860236611,94.61288125491726,97.00825354153352,100.57865389047733,-2.292295231256162,-2.0590204379633295,-0.2332747932928325,37.89529322645197
2016-02-16,93.34366607666016,93.34366607666016,92.05847490983275,92.63588015182872,40565900,92.47798295489171,94.5188653157871,96.86454422918555,100.50666396198164,-2.040882360895381,-2.05539282254974,0.0145104616543587,42.18418065815397
2016-02-17,95.45771026611328,95.5880909604986,93.78137690228093,94.02351552266003,41766500,92.93640254123348,94.58840938618162,96.8093742698494,100.45642561674912,-1.6520068449481329,-1.9747156270294184,0.3227087820812855,55.2230563549968
2016-02-18,94.36808776855467,95.77433756206312,94.24701491777112,95.75571479551948,38991500,93.1566618069752,94.5720892663574,96.7136375443084,100.39584514064768,-1.415427459382201,-1.862857993499975,0.447430534117774,48.15222494393528
2016-02-19,94.64749908447266,94.9362053379338,93.7068963417341,93.91177525342049,28257900,93.38602138812868,94.5776751788104,96.6326125066678,100.33864766745192,-1.1916537906817268,-1.7286171529363257,0.5369633622545986,42.33133151093615
2016-02-22,96.18412017822266,96.27724823172947,95.4390886449531,95.53221669845992,23979100,93.8164981250662,94.69667110469278,96.61502457221896,100.29730908546954,-0.8801729796265789,-1.5589283182743765,0.6787553386477974,46.80249634084205
2016-02-23,94.6009292602539,95.88611355043598,94.5357389072421,95.6253521383888,29869700,93.937179838172,94.68957911621582,96.536040442338,100.24062868919874,-0.7523992780438249,-1.397622510228266,0.6452232321844411,48.33433003329094
2016-02-24,95.5042724609375,95.6253382116946,92.9152672771462,93.492672537741,40739100,94.17827101090516,94.7499267713804,96.49557895287133,100.19350076652948,-0.5716557604752381,-1.2324291602776605,0.6607733998024223,52.52986752659807
2016-02-25,96.4448699951172,96.4448699951172,94.84304208827218,95.69983855126397,29389300,94.52697854693776,94.87547812128682,96.49359036629272,100.15620095785872,-0.3484995743490486,-1.0556432430919382,0.7071436687428896,55.13720181278786
2016-02-26,96.32380676269533,97.19922601489796,96.09098309819156,97.18059614281762,30925000,94.80341365705432,94.98276172435412,96.4869321857595,100.11806768228496,-0.1793480672997986,-0.8803842079335104,0.7010361406337117,67.47859440358798
2016-02-29,95.45771026611328,96.94778041995596,95.45771026611328,96.23068660083682,27553900,94.90407467383262,95.01794309781776,96.4465705418518,100.07169596670116,-0.1138684239851386,-0.727081051143836,0.6132126271586974,70.109553531954
2016-03-01,98.52165222167967,98.52165222167967,96.07235009007164,96.37036406465974,37699800,95.4606250658091,95.27747710699272,96.52794629400192,100.0562726458552,0.1831479588163773,-0.5450352491517934,0.7281832079681707,76.88811850834591
2016-03-02,98.5589370727539,98.57755984372196,97.79527556917694,98.4006186512697,29209800,95.93728845149292,95.52054821556764,96.60759299120788,100.0413737844313,0.4167402359252889,-0.3526801521363769,0.7694203880616659,76.44683363730266
2016-03-03,98.37267303466795,98.4844309752126,97.66489406019964,98.4564932663804,25474600,96.31196300275062,95.73181672068615,96.6768118164416,100.02476979687148,0.5801462820644474,-0.166114865296212,0.7462611473606595,76.18231184657533
2016-03-04,98.4098892211914,99.0431697725522,97.75798590591408,98.48439448728402,31655400,96.63472088251072,95.93019246146432,96.74477563623572,100.00870133343189,0.7045284210464047,0.0080137919723112,0.6965146290740934,74.04146288967351
2016-03-07,97.80455017089844,98.47508338137553,97.10607926085372,97.9069931394554,25861200,96.81469461918576,96.06903377327428,96.78633542190876,99.98676948106836,0.7456608459115017,0.1555432027601493,0.5901176431513524,66.6898828590854
2016-03-08,96.99434661865234,97.98151674929916,96.82671328465432,97.13404224785316,28898500,96.84233338833448,96.13757546552448,96.79449272374184,99.95699412920354,0.7047579228099892,0.2653861467701173,0.4393717760398719,56.37069398527534
2016-03-09,97.6183090209961,97.63693178848249,96.81739502000426,97.35754764489914,31047400,96.9617142548978,96.24725943259646,96.8267992452028,99.9337236306144,0.7144548223013345,0.3551998818763607,0.3592549404249737,64.01617667476683
2016-03-10,97.46927642822266,98.58682687890725,96.2120232896869,98.02805165356496,44236100,97.03980074310162,96.33777921005026,96.85199442885065,99.90920176790404,0.702021533051365,0.4245642121113616,0.2774573209400034,62.306955138656825
2016-03-11,99.173583984375,99.173583984375,98.21435145088316,98.52168044856958,31454000,97.36807508791291,96.5478388229632,96.94303715651829,99.90188218796844,0.8202362649497132,0.503698622679032,0.3165376422706812,62.850343924245436
2016-03-14,99.34121704101562,99.5740407467114,98.77312663070072,98.80106433854972,25374900,97.67163538839026,96.75475572800411,97.03708342649855,99.89630343028732,0.9168796603861296,0.5863348302204515,0.330544830165678,73.19966334819179
2016-03-15,99.3039779663086,99.41573591819298,98.67069711606366,98.98734109379444,26524600,97.92276501576232,96.94358700491556,97.12598125158917,99.8904096445761,0.9791780108467378,0.6649034663457088,0.314274544501029,70.31888617898771
2016-03-16,100.18870544433594,100.44946687532943,99.03389467105605,99.06183948599056,31693100,98.27137123554289,97.18396614857636,97.24608808267728,99.89337776198664,1.0874050869665268,0.7494037904698725,0.3380012964966543,70.14046677786664
2016-03-17,100.1327896118164,100.36561325564573,99.52745382203118,99.89996596798709,29623700,98.5577432934311,97.40239751622376,97.35929206421214,99.89575996944764,1.1553457772073443,0.8305921878173669,0.3247535893899774,70.63557868370674
2016-03-18,100.28971862792967,100.54191092252734,99.75730633818756,100.37378035069874,37682300,98.82420103720013,97.6162731541279,97.4742107529854,99.8996799560992,1.207927883072216,0.9060593268683368,0.3018685562038792,78.35686775621375
2016-03-21,100.68202209472656,100.77542638543429,100.05620550806522,100.11224665723174,17288600,99.11001966143496,97.84336566824632,97.60000727619092,99.90746445499104,1.2666539931886265,0.9781782601323948,0.2884757330562315,68.46988347883259
2016-03-22,100.99026489257812,101.22377918763712,100.09357085470648,100.11224886274329,18840300,99.39928815853388,98.07646931449312,97.73295855526491,99.91823858869836,1.3228188440407678,1.0471063769140694,0.2757124671266984,69.86600936824786
2016-03-23,100.1589584350586,100.86883678848616,99.93477957222682,100.7941176271666,20912900,99.51616050876846,98.23072776786834,97.82809580545292,99.92063381105022,1.28543274090012,1.0947716497112796,0.1906610911888404,63.20365704283025
2016-03-24,100.18697357177734,100.2149941465372,99.5051087053612,99.67323928021104,19017300,99.61936251846214,98.3756348644542,97.92060081589702,99.92328395792312,1.243727654007941,1.124562850570612,0.1191648034373289,63.15353756217444
2016-03-28,100.046875,100.48588305816062,99.86940183786066,100.46719792199256,13892300,99.68513366946796,98.49943043005018,98.0039841172344,99.92451371953584,1.1857032394177764,1.136790928340045,0.0489123110777314,67.82475692355465
2016-03-29,101.6534652709961,101.71884900183385,99.69194621957126,99.8600768311958,29963900,99.9879539158569,98.73306264049062,98.14710102522506,99.94171721756032,1.2548912753662904,1.160410997745294,0.0944802776209963,82.87411069576751
2016-03-30,102.14852142333984,102.7836807627094,101.93368507822238,102.26061088074366,23807200,100.32034891700812,98.98605958736832,98.30401947220996,99.9636754683641,1.3342893296398015,1.1951866641241955,0.139102665515606,82.55680322835336
2016-03-31,101.99905395507812,102.45674716141782,101.84026592493986,102.07378024912848,21447200,100.57861123055736,99.20924435534684,98.44892278526362,99.98392799061996,1.3693668752105168,1.23002270634146,0.1393441688690568,82.55164329802177
2016-04-01,103.08255004882812,103.1199131908546,101.24245628019568,101.38256628122228,26389000,100.9638325872144,99.49615588819732,98.63063365834458,100.01476005090063,1.4676766990170904,1.277553504876586,0.1901231941405043,80.84230068167096
2016-04-04,102.69025421142578,103.15728282672056,102.44739733611098,103.08255653796353,17163000,101.22943591401616,99.732755763992,98.78983446434776,100.04138188334367,1.4966801500241471,1.3213788339060983,0.175301316118049,75.51964820772673
2016-04-05,101.70016479492188,102.2792829349962,101.569397332049,101.89631598923116,20107900,101.3018557418478,99.87848976628312,98.90396506554676,100.05788718594646,1.4233659755646926,1.341776262237817,0.0815897133268752,65.94368213453544
2016-04-06,103.37210083007812,103.40946397041972,101.8028845671838,101.8028845671838,25056000,101.62035498619092,100.13727577100866,99.07918607592052,100.09086443613684,1.483079215182272,1.3700368528267084,0.1130423623555636,69.17305532631332
2016-04-07,101.88694763183594,102.96111469524718,101.4479396656017,102.7742990041422,28567200,101.66136923936708,100.2668810940329,99.18929437223096,100.1087359107209,1.3944881453341935,1.3749271113282056,0.0195610340059879,59.01326502851131
2016-04-08,101.81221771240234,102.7649527609326,101.45727860143808,102.52210306062058,22898000,101.68457669675712,100.38135047317138,99.2921541110612,100.12568597839932,1.303226223585753,1.3605869337797152,-0.0573607101939621,57.88959306072269
2016-04-11,101.4385986328125,102.76495799140214,101.42925606654354,102.2512308672504,25772100,101.64673391768872,100.45966515166332,99.37632840603185,100.13874978590592,1.187068766025405,1.3258833002288533,-0.1388145342034483,53.92818775569704
2016-04-12,102.28861236572266,102.4847635348374,100.89686191973638,101.51334313091816,28564100,101.74548444815548,100.59514272307511,99.49053562013736,100.16014145336678,1.1503417250803665,1.290774985199156,-0.1404332601187894,56.38205073778528
2016-04-13,103.5962905883789,103.7550786068448,102.94244625293936,103.07321369476904,25356700,102.0302238543437,100.81744997235688,99.65154561889192,100.19433199202362,1.212773881986834,1.2751747645566915,-0.0624008825698574,66.14037827992829
2016-04-14,103.60562896728516,103.98859586228124,102.74629800338496,103.6149715351925,17199700,102.27259387171932,101.02398174975896,99.8066077109858,100.2282752455088,1.248612121960349,1.2698622360374232,-0.0212501140770742,66.08088496007143
2016-04-15,103.34410095214844,103.73640331486214,103.08256604367264,103.5215741227392,21353300,102.43744111486224,101.19584243141745,99.94533293612942,100.2592784863709,1.2415986834448205,1.2642095255189028,-0.0226108420740822,65.33451986085268
2016-04-18,103.89517974853516,103.93253576333424,102.97980060756674,103.04518432290088,17126100,102.66170859696578,101.39579334379653,100.1002288895571,100.2954566083825,1.265915253169254,1.2645506710489731,0.001364582120281,61.56061586111491
2016-04-19,103.26002502441406,104.09133535195684,102.63420129222762,104.09133535195684,42481400,102.75375727811168,101.53388457939782,100.22414246347306,100.32495480157684,1.219872698713857,1.25561507658195,-0.0357423778680929,55.65042286930573
2016-04-20,103.34410095214844,103.82047217903896,102.90509287308186,103.2600392142634,18078300,102.84457938180964,101.66797468108304,100.34649377675444,100.3549960568064,1.1766047007265854,1.2398130014108772,-0.0632083006842918,56.88342477498794
2016-04-21,103.35342407226562,103.72704835390694,102.8863955017866,103.2880403574502,20216000,102.92286318034132,101.79282278413362,100.46441261187252,100.38483116143786,1.130040396207704,1.2178584803702428,-0.0878180841625386,51.557460756410755
2016-04-22,101.79354858398438,102.48474886089166,100.99025888665012,102.00837773193987,39074000,102.74912247320948,101.79287654708553,100.51653559117103,100.39884825021942,0.9562459261239552,1.1655359695209853,-0.2092900433970299,45.45446810551336
2016-04-25,101.79354858398438,101.80288402430222,101.29849232181628,101.4853080225279,14351900,102.60211110563638,101.79292632759656,100.56661453206569,100.41272586548077,0.8091847780398354,1.0942657312247552,-0.2850809531849199,50.52619451313251
2016-04-26,101.29850769042967,102.1765238012578,100.99027420849956,102.00839320825436,19118300,102.40155673406612,101.75630272484344,100.59531622455054,100.42153961498276,0.6452540092226684,1.004463386824338,-0.3592093776016696,36.529177942328026
2016-04-27,100.48590087890624,100.71941523837964,99.65459032928436,100.26172196288104,33059800,102.10684044865692,101.66219888440364,100.59102542668214,100.42218002556906,0.4446415642532599,0.8924990223101225,-0.4478574580568625,40.02680691418521
2016-04-28,99.2715835571289,101.1864033875991,99.0754324289713,100.59794287683644,29818200,101.67064708072952,101.48511626756849,100.5392826082683,100.41073130449006,0.1855308131610371,0.7511053804803054,-0.5655745673192683,34.43935007186741
2016-04-29,98.74852752685548,99.4770909967661,97.9639157795196,99.27159727421883,67502800,101.22109022628736,101.28240599047864,100.46905691880112,100.39419196341908,-0.0613157641912778,0.5886211515459888,-0.6499369157372666,33.82026462606454
2016-05-02,99.68260192871094,99.82271195702666,98.58975653517405,99.0007369249302,24813800,100.98439971896792,101.16390198590324,100.43821554664072,100.38711146556128,-0.1795022669353443,0.4349964678497222,-0.6144987347850666,34.482764886687676
2016-05-03,98.75786590576172,99.42104562912608,98.49632391688137,98.97269506019312,38569400,100.64185605539772,100.98567709107796,100.37231948229254,100.37090006695632,-0.3438210356802216,0.2792329671437334,-0.6230540028239551,19.813449246885483
