Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2016-03-24,100.1869888305664,100.21500940959389,99.50512386030013,99.67325446075677,19017300
2016-03-28,100.046875,100.48588305816062,99.86940183786066,100.46719792199256,13892300
2016-03-29,101.65345001220703,101.7188337332303,99.69193125521787,99.860061841605,29963900
2016-03-30,102.14850616455078,102.78366540904122,101.93366985152524,102.26059560521084,23807200
2016-03-31,101.9990463256836,102.45673949778845,101.84025830742246,102.07377261414453,21447200
2016-04-01,103.08255767822266,103.11992082301447,101.2424637734003,101.3825737847968,26389000
2016-04-04,102.69024658203125,103.15727516262803,102.44738972475956,103.0825488794228,17163000
2016-04-05,101.70012664794922,102.27924457080064,101.56935923412624,101.89627776868367,20107900
2016-04-06,103.37212371826172,103.40948686687607,101.80290710791863,101.80290710791863,25056000
2016-04-07,101.88695526123047,102.96112240507638,101.44794726212288,102.77430669998246,28567200
2016-04-08,101.81224060058594,102.76497586329847,101.45730140982859,102.52212610839196,22898000
2016-04-11,101.43860626220703,102.76496572055476,101.4292636952354,102.2512385577646,25772100
2016-04-12,102.28860473632812,102.48475589081256,100.89685439414826,101.5133355593486,28564100
2016-04-13,103.59632110595703,103.75510917119897,102.94247657790687,103.07324405825825,25356700
2016-04-14,103.60560607910156,103.98857288949397,102.74627530504166,103.61494864494496,17199700
2016-04-15,103.34410858154297,103.73641097321845,103.08257365375931,103.52158176523572,21353300
2016-04-18,103.89520263671875,103.93255865974739,102.97982329409166,103.04520702382987,17126100
2016-04-19,103.26002502441406,104.09133535195684,102.63420129222762,104.09133535195684,42481400
2016-04-20,103.34410858154297,103.82047984360166,102.90510047006654,103.26004683745207,18078300
2016-04-21,103.3534164428711,103.72704069693201,102.88638790686741,103.28803273288217,20216000
2016-04-22,101.79354095458984,102.48474117969187,100.99025131746188,102.00837008644395,39074000
2016-04-25,101.79354095458984,101.802876394208,101.29848472952604,101.4853004162359,14351900
2016-04-26,101.29849243164062,102.17650841021145,100.9902589961403,102.00837784253386,19118300
2016-04-27,100.48587799072266,100.71939229700732,99.65456763045258,100.2616991257598,33059800
2016-04-28,99.2715835571289,101.1864033875991,99.0754324289713,100.59794287683643,29818200
2016-04-29,98.74854278564453,99.477106368134,97.96393091706912,99.2716126138335,67502800
2016-05-02,99.68257904052734,99.82268903667232,98.58973389791936,99.00071419331006,24813800
2016-05-03,98.75787353515625,99.42105330975359,98.49633152607085,98.97270270618398,38569400
2016-05-04,98.12271118164062,98.52435606052741,97.87985431558816,98.1600671983033,27474500
2016-05-05,98.09468841552734,98.69249160657245,97.89853724986978,98.47765530535251,20788100
2016-05-06,98.61775970458984,98.63643771279803,97.51557193674553,97.60897623036811,30758500
2016-05-09,98.89799499511719,99.35568825227257,98.58041889958155,98.62711749382903,19289600
2016-05-10,100.25234985351562,100.29904843255531,99.07543591684777,99.25290904555287,21178900
2016-05-11,99.34632873535156,100.40181085234941,99.31830815832463,100.10291282024349,20966300
2016-05-12,98.90733337402344,99.70128070551738,98.20679035335958,99.57985581406747,29196300
2016-05-13,98.54303741455078,99.43038892937864,98.34688625210329,98.82325743307068,21059300
2016-05-16,99.77598571777344,100.1402674406968,98.59907169878767,98.6924831159808,18311900
2016-05-17,98.52437591552734,99.98150315290616,98.26283386214577,99.69194764452762,29932700
2016-05-18,98.8792953491211,99.41170766584577,98.11336873337173,98.30017732207514,27524400
2016-05-19,98.36555480957031,98.73917908959996,97.64633394970284,98.49632223863712,27334600
2016-05-20,99.4490737915039,99.85071868292408,98.70182516169719,98.75787344102189,29549600
2016-05-23,99.31829833984375,99.91609434495824,99.22489405022408,99.56114806759679,15729800
2016-05-24,101.30784606933594,101.4292709434819,99.84137650678062,99.86939708340729,29931300
2016-05-25,102.03639221191406,102.34463275496256,101.51332253373955,101.69079565724442,37951700
2016-05-26,102.33529663085938,102.46606405863474,101.89628864063195,102.13914548919634,21885900
2016-05-27,102.86771392822266,102.87705649531688,102.38200733368326,102.40068534158102,19870000
2016-05-31,103.06385803222656,103.22265315680765,102.54078833136705,103.00781688607452,24366100
2016-06-01,103.07322692871094,103.30674126571586,102.66224654146087,102.74630828216246,19571500
2016-06-02,103.28803253173828,103.29736797151143,102.30726975752455,102.86770257437958,15696600
2016-06-03,102.80232238769531,103.13858351459045,102.12980013390505,103.09188493525455,20269900
2016-06-06,103.17597198486328,103.44684946615995,102.81169019567271,102.98916336907547,12502400
2016-06-07,102.91442108154297,103.33474396490233,102.86771537170713,103.23199710429611,12184300
2016-06-08,103.09188079833984,103.30670993250256,102.70891398118651,103.09188079833984,14568700
2016-06-09,102.92378997802734,103.03587230824022,102.47543927829801,102.67159048246315,17571600
2016-06-10,101.75615692138672,102.18582222315197,101.40121075267189,101.98967113710403,32965000
2016-06-13,100.90621185302734,101.74686487223101,100.77544439740586,101.17708933289806,25154700
2016-06-14,100.90621185302734,101.27049364030029,100.16830570985367,100.63533437315661,24588500
2016-06-15,100.61665344238281,101.28917583822971,100.44852284342109,101.14906581804634,24605700
2016-06-16,100.9155502319336,101.00895453545793,99.47710115352575,100.12160296253936,32079900
2016-06-17,99.73268127441406,100.8471721804649,99.4985450097998,100.70668899264199,29208800
2016-06-20,100.36018371582031,101.37164706769177,100.28525838745277,100.89401417621201,20562800
2016-06-21,100.67857360839844,100.88461462321236,100.30395423103406,100.4912674923514,22804100
2016-06-22,100.43510437011719,101.32482658951,100.3508187325843,100.73479854568872,22724200
2016-06-23,101.86800384521484,101.88673874791654,100.79098273383734,101.21242515609185,18714200
2016-06-24,97.67227935791016,99.74204296002362,97.45687086299729,98.24357238216673,68012700
2016-06-27,95.7336196899414,97.02604906437114,95.29344244889978,97.02604906437114,48222600
2016-06-28,97.83150482177734,97.87833493705614,96.74511617097892,96.7919391409853,28260600
2016-06-29,99.5641098022461,99.77015087267921,98.55264649917702,98.59946946819312,31356700
2016-06-30,100.71607208251953,100.78162996098011,99.39553991531997,99.73269676033803,36300800
2016-07-01,101.2218017578125,101.59642124772172,100.63177373899192,100.6692364025101,19902800
2016-07-05,100.60367584228516,100.82845181739428,100.06047795367985,100.68796861926916,21167900
2016-07-06,101.42784118652344,101.47466415620602,99.80761495573235,100.1260440178267,24579300
2016-07-07,101.7275161743164,101.95228496414397,101.24987624382071,101.52147513977822,19161700
2016-07-08,103.3009033203125,103.3570937267338,102.10211986958525,102.27069823411952,29457900
2016-07-11,103.89093780517578,104.27491754210867,103.63807379746596,103.64743410293093,20218500
2016-07-12,104.41542053222656,104.69638694545154,104.27493732561408,104.52780852657109,21906100
2016-07-13,104.16255950927734,104.72448520681527,104.15319205649105,104.65892732785707,21107800
2016-07-14,104.87432861328125,105.07100223654659,104.6120899703217,104.85559370900508,20871000
2016-07-15,104.70575714111328,105.17402974524121,104.47162083904932,105.1178321739603,17999300
2016-07-18,105.39878845214844,105.5860946176662,104.75257003414939,104.77130493786449,20713900
2016-07-19,105.01478576660156,105.34258222498038,104.82747962918893,105.0335206675055,18936700
2016-07-20,106.2416763305664,106.43834994024641,105.45497474657449,105.58609048636116,24997900
2016-07-21,105.9981689453125,106.52263188633326,105.70784226657197,106.3165908322832,18885400
2016-07-22,106.43832397460938,106.56007223320452,105.74528278405131,106.07307205355376,20003400
2016-07-25,106.44773864746094,106.47583386227221,106.09184687245593,106.35407840439224,12968100
2016-07-26,106.5694580078125,106.95343774803774,106.03562763560669,106.4102470702867,21223800
2016-07-27,107.3093032836914,107.59026243230068,106.85975864253906,107.4685141824303,27646100
2016-07-28,107.68395233154297,107.8057006149974,107.140754491014,107.47791127856497,16939700
2016-07-29,107.91807556152344,108.2084022036965,107.58091881468407,107.92743586624009,22385300
2016-08-01,108.48937225341797,108.76097116806838,107.86188880160746,107.99300453347021,13990100
2016-08-02,107.66521453857422,108.42381371756026,106.97217322511449,108.33016064470432,21278400
2016-08-03,108.02107238769531,108.03043983624818,107.5153444901554,107.58090233948612,15011300
2016-08-04,108.33013153076172,108.43315202679773,107.73074345124469,107.98361453979471,12835300
2016-08-05,109.3697509765625,109.61325473739609,108.76099514711507,108.8827506001684,23196600
2016-08-08,109.24796295166016,109.45400397089978,108.90143876973258,109.4259016221458,12358200
2016-08-09,109.5008316040039,109.84735580072818,109.26669537128309,109.33225323063408,13276500
2016-08-10,109.21991729736328,109.5945297074522,108.92958339068855,109.5664344912229,14688400
2016-08-11,109.6881332397461,109.92226944762572,109.36970428148939,109.59447304037823,12969800
2016-08-12,109.76309204101562,109.77245949347518,109.37911223344614,109.5008605343296,19379000
2016-08-15,110.23133850097656,110.48420964053521,109.8660865396327,109.90354919531809,11777800
2016-08-16,109.62258911132812,110.03466403000155,109.60385421100108,110.02530372510893,14161400
2016-08-17,109.81929779052734,109.85676045788333,109.04196351975544,109.65071936006203,15980300
2016-08-18,109.84738159179688,110.00659255256318,109.5289525249918,109.71626584231021,10036300
2016-08-19,109.81929779052734,110.06279441043142,109.35102516648739,109.65071936006203,18743000
2016-08-22,109.9035873413086,110.09090068474939,109.45404960759761,109.6600835674723,14500600
2016-08-23,110.10023498535156,110.52168454958444,110.05341201950687,110.33437125039035,11997900
2016-08-24,109.38846588134766,110.1751603021268,109.02321387951851,110.02531680804724,17728700
2016-08-25,109.21048736572266,109.54764405813899,108.9763511707263,109.1074668683027,24266300
2016-08-26,109.3697509765625,110.08152735308288,108.71417217271024,109.24800266878225,23896000
2016-08-29,109.51957702636719,109.80990369634827,109.37909384418325,109.39782160068108,11184900
2016-08-30,109.16368103027344,109.66004872846693,108.78906875295311,109.34162686369042,19843300
2016-08-31,109.05130004882812,109.16368087375461,108.59238786280771,108.9951024910937,16169800
2016-09-01,109.33228302001953,109.46339877444618,108.55495594599664,109.08878641624018,20944700
2016-09-02,109.6881332397461,110.10020810683064,109.27605122739155,109.87543934794179,18088200
2016-09-06,110.37184143066406,110.37184143066406,109.63196992529608,109.87547365820417,18525200
2016-09-07,110.43739318847656,110.6247064900619,110.01595076413531,110.47485584879362,17546900
2016-09-08,109.79118347167969,110.13770058019733,109.50084963650983,110.10960537088746,20125300
2016-09-09,107.02837371826172,109.11687245144604,107.00964596003558,108.87336872287352,50813300
2016-09-12,108.94829559326172,109.09813909701478,106.41961948050162,106.42898693238376,39646000
2016-09-13,107.97428131103516,108.72351307524586,107.44981836156049,108.40509118314246,45863900
2016-09-14,108.48937225341797,109.07940019207183,108.05856239940158,108.0866647521763,28221800
2016-09-15,110.1751480102539,110.34372638808054,108.50809913245223,108.51746658268453,38521400
2016-09-16,110.1225814819336,110.23525103718454,109.57802270964754,110.05685936549725,27596500
2016-09-19,109.64376068115234,110.74226214179774,109.42781962299529,110.40426059034155,16222900
2016-09-20,109.85030364990234,110.30097471410856,109.66252821833432,110.03807908147036,18078600
2016-09-21,110.93002319335938,111.0896330162996,109.67190496017783,110.31974233504155,31546800
2016-09-22,111.81257629394531,111.93463676354861,111.46519105134664,111.57785343784433,22614400
2016-09-23,111.09902954101562,111.72808510775481,110.93941971002333,111.72808510775481,22213400
2016-09-26,110.16951751708984,110.60141388067449,110.00990769234123,110.46996965286114,16403900
2016-09-27,111.2586441040039,111.31497530247387,109.9911419962133,110.09442063552409,20238400
2016-09-28,111.4464111328125,111.51213324712691,110.8736867809985,111.39947085868693,14794300
2016-09-29,110.63896942138672,111.46519851461402,110.1601399203648,111.25864124130719,27207500
2016-09-30,111.4652099609375,111.79382058259164,110.81737247598055,110.93004204476524,25543200
2016-10-03,111.30558013916016,111.44640812090418,110.8736837845684,111.32435481566836,19216400
2016-10-04,111.1365737915039,111.87829883168851,110.71406837806646,111.63418507035838,21239700
2016-10-05,111.53089141845703,111.88766751142474,111.41822189075432,111.46516931809005,14481300
2016-10-06,111.47457885742188,111.70930170696629,110.93002012731738,111.39007490673599,11987100
2016-10-07,111.23048400878906,111.73748630962807,110.68592518605377,111.57786930077522,19984200
2016-10-10,111.93463897705078,112.17875275791161,111.75624731067094,111.80319474808877,19687300
2016-10-11,110.3385238647461,111.85953064504403,109.8503034456728,111.84075596719155,27774400
2016-10-12,110.24462127685547,110.62017925180311,109.90661981571985,110.44178760198915,14267800
2016-10-13,109.85030364990234,110.1507486383153,108.85508096887945,109.49352746465368,22821000
2016-10-14,109.98176574707031,110.83616057476854,109.91604361903003,110.39488035942327,21313300
2016-10-17,109.68132019042969,110.13199132569633,109.54048501296045,109.88787749562796,14182700
2016-10-18,110.65774536132812,111.17413851705686,110.60141416731162,110.98635593171313,19276700
2016-10-19,110.64836120605469,110.80797104097513,110.45119485176939,110.57324816732496,13702900
2016-10-20,110.51692199707031,110.76103580245938,109.87847546517318,110.53570383919391,18132200
2016-10-21,110.93002319335938,110.99574530652141,110.23524554519311,110.6014126275492,15707800
2016-10-24,112.26325225830078,112.33836529471243,111.62480577514857,111.6435876158382,19143000
2016-10-25,111.9064712524414,112.34775136835619,111.73747050939262,112.32896952847682,20341800
2016-10-26,111.14598083496094,111.75626178456577,110.81737021999655,111.1835373571246,20463700
2016-10-27,110.63896942138672,111.71869606438011,110.47935958771275,111.62480834828798,19099800
2016-10-28,109.94417572021484,110.89245798998836,109.60617426095246,110.31973369308112,35369300
2016-10-31,109.84090423583984,110.34790645767742,109.78457304336001,110.34790645767742,18749400
2016-11-01,109.01468658447266,110.04746574448772,108.06640421644211,110.0286910673267,23498700
2016-11-02,108.14152526855469,109.19308634686203,107.86924586890795,108.9395816257682,26960100
2016-11-03,107.08058166503906,108.31991819583517,106.95852118193201,107.96313483065937,36205200
2016-11-04,106.70500946044922,107.54062223666732,106.51722688181019,106.8176718444597,26997500
2016-11-07,109.24003601074219,109.35270558126156,108.25420413060176,108.43258866328941,26591200
2016-11-08,109.9535903930664,110.45120177026661,108.87386367400845,109.12736840480702,20777900
2016-11-09,110.4605712890625,110.63895577868918,108.53584111222796,108.66728533118349,70234400
2016-11-10,108.67667388916016,111.14595556379594,107.22138942969505,110.99573667247058,72825400
2016-11-11,108.72364044189453,108.95836332094596,107.82229828274407,108.20724724271184,41115200
2016-11-14,107.62510681152344,108.85505928172368,107.06177346587855,108.75178066598538,35906000
2016-11-15,109.11798095703125,109.49353902298542,108.28236802094975,108.44197787094862,31796600
2016-11-16,109.76580047607422,109.84090634643283,108.60156994585145,108.60156994585145,16538100
2016-11-17,110.56387329101562,110.58264797061933,109.48414655286001,109.70947852397558,20598600
2016-11-18,110.15074157714844,110.88307574176072,110.0474629474546,110.69530032222997,16428700
2016-11-21,111.29618072509766,111.39945934594297,110.38545497573756,110.42301148906063,20268500
2016-11-22,111.63419342041016,111.9064727970343,111.36191404378602,111.73747205165287,18850600
2016-11-23,111.18352508544922,111.39008235296393,110.69530467755628,111.26802904178405,22926000
2016-11-25,111.54032897949219,111.58726926328528,111.18354557415631,111.31498982985646,7162800
2016-11-28,111.28681182861328,111.80320503502935,111.17414942952169,111.39948139087876,13479000
2016-11-29,111.67173767089844,112.20690544529174,111.07084778958568,111.39006740514515,18553000
2016-11-30,110.31974792480469,111.85013844493399,110.28219140635585,111.81258192648517,30405300
2016-12-01,108.413818359375,110.29160163145029,108.24481757836124,110.282210709401,39796600
2016-12-02,108.62974548339844,109.06164188414252,108.1790815673137,108.47952656576145,32876800
2016-12-05,109.47474670410156,109.90663593150957,108.69546504537307,109.19308355396954,21419700
2016-12-06,109.73762512207031,109.92540770146077,109.27757033811639,109.78457255771117,27293300
2016-12-07,111.12720489501953,111.26804006074234,109.18369966493219,109.51231027616936,26622400
2016-12-08,111.32435607910156,111.60602637213236,110.95818899606537,111.17413717581208,18578400
2016-12-09,112.19751739501953,112.23507390895841,111.72807171554246,111.73746263482033,21863100
2016-12-12,111.69053649902344,111.9252593835195,111.23048165109988,111.699927420092,23259300
2016-12-13,113.0988540649414,113.7091348907433,112.0285184715171,112.0285184715171,54477900
2016-12-14,112.86415100097656,113.60587617608726,112.53554039508548,113.23970904906949,28746000
2016-12-15,113.04251098632812,113.70912293225516,112.74206606473886,113.01434539417475,22762300
2016-12-16,112.62348175048828,113.54631947283917,112.39748346139757,113.32031399939238,26283900
2016-12-19,113.08491516113281,113.78175470618346,112.57642072519249,112.73650257296471,21138700
2016-12-20,113.5180892944336,113.72525023603596,113.31092116847394,113.44275412420149,11461800
2016-12-21,113.43333435058594,113.64050247457085,113.17908713392266,113.56516730505685,7079300
2016-12-22,113.11316680908203,113.47099807556593,112.67058168368852,113.44274918404838,16645000
2016-12-23,113.18849182128906,113.23557809548727,112.82124187248466,112.92482592823532,9007500
2016-12-27,113.7723388671875,114.43150365946168,113.38625868438615,113.43333777848721,16110600
2016-12-28,112.88716125488281,114.1207512639696,112.81183327232392,114.01716720554955,17975200
2016-12-29,112.72705841064453,113.12255718672967,112.36922721099926,112.85889133600624,13267500
2016-12-30,111.56883239746094,112.95307837962864,111.24866152840526,112.94366687197773,41749000
2017-01-03,112.56700897216797,112.99075675635964,111.9549232516129,112.31275455416682,22307600
2017-01-04,113.17908477783203,113.38625289750425,112.68000186281644,112.68941337054187,19749100
2017-01-05,113.81940460205078,113.8947325758878,113.09431627706506,113.09431627706506,20644300
2017-01-06,114.81757354736328,115.11890700429474,113.64990729979839,113.94182206560053,24074300
2017-01-09,115.19424438476562,115.40141248746559,114.83640595851789,114.91174112029178,18909200
2017-01-10,115.44850158691406,115.79692135206565,114.97766756153158,115.24133346624863,16176600
2017-01-11,115.75924682617188,115.75924682617188,114.90232550287139,115.49558093726607,20686000
2017-01-12,115.5803451538086,115.65568032903404,114.50684405209812,115.34492811949738,19622500
2017-01-13,115.97583770751953,116.17358713115829,115.63683664289398,115.63683664289398,16930800
2017-01-17,115.62743377685547,115.85343212275245,115.28843266583105,115.67451287405683,14538500
2017-01-18,115.86284637451172,115.97584913530736,115.50501507519525,115.79692989347032,12499700
2017-01-19,115.80633544921875,116.43725129395204,115.5614997541145,116.03233376081518,12710700
2017-01-20,116.06058502197266,116.60675420514525,115.74983284695823,116.31483222966642,22091000
2017-01-23,116.15473937988281,116.32423989706668,115.42023953353815,115.98523886269895,17434200
2017-01-24,116.93634796142578,117.1152672040349,116.18301058825253,116.38076003223004,17640900
2017-01-25,118.1134262084961,118.14167510107526,117.56725700410804,117.67084106646982,15036200
2017-01-26,118.23584747314453,118.48068319725874,118.02867933615232,118.27351506026653,16052200
2017-01-27,118.46184539794922,118.57484096771026,118.07575804297983,118.49009429038948,15053000
2017-01-30,117.53900146484375,118.06633325478757,116.88924823483666,118.06633325478757,25006700
2017-01-31,117.3035888671875,117.33183775923035,116.62558672073055,117.12466963843995,19091100
2017-02-01,118.1134262084961,118.34884322579882,117.57667569642017,118.13225640876314,22861900
2017-02-02,118.00981140136719,118.36764258807396,117.57664506450466,117.90622736599188,15101400
2017-02-03,118.34883880615234,118.47125306420969,118.01925643110798,118.13225199720493,16957200
2017-02-06,118.49007415771484,118.50890435468985,118.03807040239917,118.15107313731708,11630100
2017-02-07,118.92322540283203,119.16806103849598,118.62189199907449,118.73488753526166,17541100
2017-02-08,119.12100982666016,119.2905103651712,118.53717304193167,118.76317854951782,12569100
2017-02-09,119.55416107177734,119.81782694607911,119.1774924580507,119.24340892662615,17542700
2017-02-10,119.94966888427734,120.11916941395587,119.61066782492028,119.81783593723368,13915700
2017-02-13,120.627685546875,120.77834151789247,120.2698470821903,120.31692617508861,19120200
2017-02-14,121.0325698852539,121.04198139119477,120.28865140765272,120.67473149754244,16333500
2017-02-15,121.74823760986328,121.8047497541109,120.88190485798891,120.94782850858849,17891400
2017-02-16,121.71058654785156,122.06842497863035,121.3998343898668,121.82358210758672,15098300
2017-02-17,122.23795318603516,122.2473790645105,121.51286461057592,121.53170199880942,15563700
2017-02-21,122.8405990600586,122.91593423125495,122.40743978657295,122.47334908092307,18479600
2017-02-22,122.88768005371094,122.97242672939453,122.52043009036795,122.72759821007057,12110900
2017-02-23,122.42622375488281,123.07597682658667,121.9365668513551,123.07597682658667,17489000
2017-02-24,122.66163635253906,122.66163635253906,121.8329785004899,121.87063888838365,18624500
2017-02-27,122.81233215332031,122.8217436600714,122.22850262307578,122.43567072130048,12008700
2017-02-28,122.43566131591797,122.84057160579887,122.09666030565678,122.78407383220726,16598600
2017-03-01,123.7728271484375,123.9988182412926,122.98182958602187,123.21724655355352,25813800
2017-03-02,123.15138244628906,123.7634611103116,123.0007120657327,123.74463808928081,19951400
2017-03-03,123.37736511230469,123.41502551609301,122.73702329817776,123.06661289836723,13722700
2017-03-06,123.10425567626953,123.31142378923248,122.6145986535513,122.97242272881252,12026200
2017-03-07,122.8970718383789,123.43382943566196,122.68049224570711,122.85941144480147,15500900
2017-03-08,123.11369323730469,123.49976624018419,122.85002731736576,122.97243440030634,15776000
2017-03-09,123.20783233642578,123.3773400408168,122.54866763871127,123.08542527245129,20855300
2017-03-10,123.72582244873047,123.92357915406325,123.18907888063441,123.77290874702122,21922600
2017-03-13,123.93292999267578,123.9611788840763,123.61276631099389,123.67867560135718,10731600
2017-03-14,123.63157653808594,123.69750019034413,123.13249368334826,123.65041391997575,14019700
2017-03-15,124.39437866210938,124.68629351378488,123.49037084102432,123.88586977252501,22709100
2017-03-16,124.30956268310547,124.62974065938928,124.02707383448815,124.62974065938928,18457300
2017-03-17,124.2662353515625,124.59649614490583,124.20017455373109,124.46438894784758,21234500
2017-03-20,124.37943267822266,124.66252356715758,124.0491719732992,124.22844895097727,10105200
2017-03-21,122.4921646118164,124.96446165528431,122.41667275723584,124.85123107271295,35841900
2017-03-22,123.32259368896484,123.44526978538511,122.36952136804341,122.52995060117894,29177900
2017-03-23,123.01117706298828,123.50186697809805,122.8035780373111,123.1621607904991,20311700
2017-03-24,123.26596069335938,123.88874337376069,122.7941473423458,123.40749893922313,22967600
2017-03-27,123.46411895751953,123.68116347427582,122.10529415087734,122.38838505202803,18472400
2017-03-28,124.218994140625,124.58700790636644,123.19044469260376,123.46409004719182,23721900
2017-03-29,124.79461669921875,124.8418009085035,124.171819693298,124.30392684013582,13710000
2017-03-30,125.00221252441406,125.13431966789453,124.63419873910425,124.74742931963073,16092400
2017-03-31,124.91728973388672,125.25699587445887,124.6813830917838,124.82292131760605,19841400
